participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,mos_rating,rt_ms
P38,A,new,76,05 segundos bral-22-gt M-n-20db,bral-22,natural,3,8392.0
P38,A,new,77,05 segundos bral-23-gt M-n-20db,bral-23,natural,4,10168.7
P38,A,new,78,05 segundos bral-24-syntacc-295Ksteps M-n-20db,bral-24,synthetic,4,7102.5
P38,A,new,79,05 segundos brba-21-gt M-n-20db,brba-21,natural,4,14543.2
P38,A,new,80,05 segundos brce-22-syntacc-295Ksteps M-n-20db,brce-22,synthetic,2,7730.8
P38,A,new,81,05 segundos brce-26-gt M-n-20db,brce-26,natural,4,8959.3
P38,A,new,82,05 segundos brmg-22-syntacc-295Ksteps F-n-20db,brmg-22,synthetic,2,7713.4
P38,A,new,83,05 segundos brmg-29-syntacc-295Ksteps M-n-20db,brmg-29,synthetic,3,7579.7
P38,A,new,84,05 segundos brpb-22-gt M-n-20db,brpb-22,natural,5,8005.7
P38,A,new,85,05 segundos brpe-22-syntacc-295Ksteps M-n-20db,brpe-22,synthetic,2,8174.4
P38,A,new,86,05 segundos brpe-26-gt M-n-20db,brpe-26,natural,1,7396.8
P38,A,new,87,05 segundos brpe-29-gt M-n-20db,brpe-29,natural,2,7224.2
P38,A,new,88,05 segundos brpr-10-syntacc-295Ksteps F-n-20db,brpr-10,synthetic,2,7192.4
P38,A,new,89,05 segundos brpr-13-syntacc-295Ksteps F-n-20db,brpr-13,synthetic,4,8016.6
P38,A,new,90,05 segundos brpr-18-gt F-n-20db,brpr-18,natural,3,8557.4
P38,A,new,91,05 segundos brpr-28-syntacc-295Ksteps F-n-20db,brpr-28,synthetic,3,11522.8
P38,A,new,92,05 segundos brrj-26-syntacc-295Ksteps M-n-20db,brrj-26,synthetic,3,9879.0
P38,A,new,93,05 segundos brrs-25-gt M-n-20db,brrs-25,natural,5,8050.5
P38,A,new,94,05 segundos brrs-28-gt M-n-20db,brrs-28,natural,3,10039.0
P38,A,new,95,05 segundos brrs-29-syntacc-295Ksteps F-n-20db,brrs-29,synthetic,1,9173.0
P38,A,new,96,05 segundos brsp-22-gt M-n-20db,brsp-22,natural,3,8165.2
P38,A,new,97,05 segundos brsp-24-gt M-n-20db,brsp-24,natural,3,8933.5
P38,A,new,98,05 segundos brsp-28-gt F-n-20db,brsp-28,natural,3,8632.1
P38,A,new,99,06 segundos bral-26-gt M-n-20db,bral-26,natural,3,8822.7
P38,A,new,100,06 segundos brba-22-syntacc-295Ksteps M-n-20db,brba-22,synthetic,3,9187.8
P38,A,new,101,06 segundos brba-24-gt M-n-20db,brba-24,natural,4,9344.0
P38,A,new,102,06 segundos brce-20-syntacc-295Ksteps M-n-20db,brce-20,synthetic,1,10147.9
P38,A,new,103,06 segundos brpe-28-gt M-n-20db,brpe-28,natural,2,9269.6
P38,A,new,104,06 segundos brpr-24-syntacc-295Ksteps F-n-20db,brpr-24,synthetic,2,11982.8
P38,A,new,105,06 segundos brrs-20-gt F-n-20db,brrs-20,natural,2,9110.8
P38,A,new,106,07 segundos brba-23-gt F-n-20db,brba-23,natural,4,9381.8
P38,A,new,107,07 segundos brce-29-syntacc-295Ksteps M-n-20db,brce-29,synthetic,2,9681.5
P38,A,new,108,07 segundos brgo-28-syntacc-295Ksteps M-n-20db,brgo-28,synthetic,2,10603.4
P38,A,new,109,07 segundos brpe-20-syntacc-295Ksteps M-n-20db,brpe-20,synthetic,4,10070.9
P38,A,new,110,07 segundos brpr-21-syntacc-295Ksteps F-n-20db,brpr-21,synthetic,2,9763.6
P38,A,new,111,07 segundos brpr-29-syntacc-295Ksteps F-n-20db,brpr-29,synthetic,2,11965.1
P38,A,new,112,07 segundos brrs-23-gt F-n-20db,brrs-23,natural,2,9883.1
P38,A,new,113,08 segundos brpr-22-gt F-n-20db,brpr-22,natural,3,10099.4
P38,A,new,114,08 segundos brpr-25-syntacc-295Ksteps F-n-20db,brpr-25,synthetic,4,10332.7
P38,A,new,115,08 segundos brrs-21-syntacc-295Ksteps F-n-20db,brrs-21,synthetic,4,12048.9
P38,A,new,116,08 segundos brsp-27-syntacc-295Ksteps M-n-20db,brsp-27,synthetic,2,11946.6
P38,A,new,117,08 segundos brsp-29-gt M-n-20db,brsp-29,natural,3,13367.5
P38,A,new,118,09 segundos brpb-20-syntacc-295Ksteps M-n-20db,brpb-20,synthetic,2,13386.6
P38,A,new,119,09 segundos brrs-26-gt F-n-20db,brrs-26,natural,2,11345.3
P38,A,new,120,10 segundos brpb-28-syntacc-295Ksteps M-n-20db,brpb-28,synthetic,4,13542.5
P39,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,2,8436.0
P39,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,4,5941.9
P39,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,1,4150.6
P39,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,1,3759.9
P39,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,4,11019.0
P39,B,new,6,02 segundos brsp-24-syntacc-295Ksteps M-n-20db,brsp-24,synthetic,1,4643.4
P39,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,4,4917.4
P39,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,1,4543.1
P39,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,1,6487.0
P39,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,1,4816.0
P39,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,2,5880.0
P39,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,1,5303.7
P39,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,2,5328.4
P39,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,2,5239.6
P39,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1,4406.2
P39,B,new,16,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,5,5353.2
P39,B,new,17,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,1,4982.7
P39,B,new,18,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,1,6007.4
P39,B,new,19,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,3,5735.7
P39,B,new,20,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,4,4111.7
P39,B,new,21,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,4,5959.0
P39,B,new,22,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,1,10108.4
P39,B,new,23,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,4,7254.8
P39,B,new,24,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,3,5424.3
P39,B,new,25,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,3,6742.8
P39,B,new,26,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1,5671.3
P39,B,new,27,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1,5215.2
P39,B,new,28,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1,7753.6
P39,B,new,29,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,5,7920.4
P39,B,new,30,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,4,8112.4
P39,B,new,31,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,4,7934.2
P39,B,new,32,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,4,6423.5
P39,B,new,33,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,2,8102.4
P39,B,new,34,06 segundos bral-24-gt M-n-20db,bral-24,natural,3,17930.9
P39,B,new,35,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,5,7953.5
P39,B,new,36,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,4,8111.3
P39,B,new,37,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,5,11640.3
P39,B,new,38,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,4,15072.5
P39,B,new,39,07 segundos brce-22-gt M-n-20db,brce-22,natural,4,8761.8
P39,B,new,40,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,2,9999.1
P39,B,new,41,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,5,8990.9
P39,B,new,42,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,5,8230.0
P39,B,new,43,08 segundos brce-20-gt M-n-20db,brce-20,natural,4,10255.3
P39,B,new,44,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,4,11521.1
P39,B,new,45,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,4,10865.6
P39,B,new,46,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,5,9782.8
P39,B,new,47,09 segundos brba-22-gt M-n-20db,brba-22,natural,5,10854.1
P39,B,new,48,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,4,10816.1
P39,B,new,49,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,5,12410.9
P39,B,new,50,10 segundos brce-29-gt M-n-20db,brce-29,natural,5,12199.8
P39,B,new,51,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,4,12447.6
