participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,window_width,window_height,person_side,robot_side,gaze_sample_count,gaze_duration_ms,person_dwell_ms,robot_dwell_ms,off_dwell_ms,total_observed_gaze_time_ms,person_gaze_pct,eyetracking_mos,gaze_sample_rate_hz,gaze_sample_rate_hz_strict,valid_dwell_pct,person_box_left,person_box_top,person_box_right,person_box_bottom,robot_box_left,robot_box_top,robot_box_right,robot_box_bottom
P15,A,new,85,05 segundos brce-26-gt M-n-20db,brce-26,natural,1907.0,872.0,right,left,154,5068.70000000298,4971.5,97.20000000298023,0.0,5068.70000000298,98.0823485311239,5,30.382543847517006,30.185254601753908,100.0,1384.0,232.0,1789.0,637.0,118.0,232.0,523.0,637.0
P15,A,new,93,05 segundos brpr-13-syntacc-295Ksteps F-n-20db,brpr-13,synthetic,1907.0,872.0,right,left,154,5068.89999999851,4816.300000000745,252.59999999776483,0.0,5068.89999999851,95.01667028353609,5,30.381345065013175,30.184063603552048,100.0,1384.0,232.5,1789.0,636.5,118.0,232.0,523.0,637.0
P15,A,new,76,04 segundos brsp-13-gt F-n-20db,brsp-13,natural,1907.0,872.0,left,right,133,4296.699999999255,2967.89999999851,1328.800000000745,0.0,4296.699999999255,69.07394046591627,4,30.95398794424164,30.721251192781175,100.0,118.0,232.5,523.0,636.5,1384.0,232.0,1789.0,637.0
P15,A,new,113,07 segundos brce-29-syntacc-295Ksteps M-n-20db,brce-29,synthetic,1907.0,872.0,left,right,238,7905.900000002235,255.90000000223517,7650.0,0.0,7905.900000002235,3.2368231321185803,1,30.10409947000755,29.977611657108362,100.0,118.0,232.0,523.0,637.0,1384.0,232.0,1789.0,637.0
P15,A,new,121,08 segundos brrs-21-syntacc-295Ksteps F-n-20db,brrs-21,synthetic,1907.0,872.0,right,left,270,8954.099999997765,1242.800000000745,7711.29999999702,0.0,8954.099999997765,13.879675232586807,1,30.153784299937172,30.04210361734481,100.0,1384.0,232.5,1789.0,636.5,118.0,232.0,523.0,637.0
P15,A,new,96,05 segundos brpr-28-syntacc-295Ksteps F-n-20db,brpr-28,synthetic,1907.0,872.0,right,left,164,5416.5,2774.60000000149,2641.89999999851,0.0,5416.5,51.22496076805114,3,30.27785470322164,30.09323363795809,100.0,1384.0,232.5,1789.0,636.5,118.0,232.0,523.0,637.0
P15,A,new,92,05 segundos brpr-10-syntacc-295Ksteps F-n-20db,brpr-10,synthetic,1907.0,872.0,right,left,155,5105.5,5003.699999999255,101.80000000074506,0.0,5105.5,98.00607188324855,5,30.359416315737928,30.16354911370091,100.0,1384.0,232.5,1789.0,636.5,118.0,232.0,523.0,637.0
P15,A,new,94,05 segundos brpr-18-gt F-n-20db,brpr-18,natural,1907.0,872.0,left,right,156,5173.0,4056.10000000149,1116.8999999985099,0.0,5173.0,78.409046974705,4,30.156582254011212,29.963270829306012,100.0,118.0,232.5,523.0,636.5,1384.0,232.0,1789.0,637.0
P15,A,new,100,05 segundos brrs-29-syntacc-295Ksteps F-n-20db,brrs-29,synthetic,1907.0,872.0,left,right,169,5572.0,129.89999999850988,5442.10000000149,0.0,5572.0,2.3312993538856763,1,30.330222541277816,30.150753768844222,100.0,118.0,232.5,523.0,636.5,1384.0,232.0,1789.0,637.0
P15,A,new,83,05 segundos brba-21-gt M-n-20db,brba-21,natural,1907.0,872.0,left,right,171,5608.699999999255,4794.19999999553,814.5000000037253,0.0,5608.699999999255,85.47791823410357,5,30.48834845864866,30.310054023217965,100.0,118.0,232.0,523.0,637.0,1384.0,232.0,1789.0,637.0
P15,A,new,86,05 segundos brmg-22-syntacc-295Ksteps F-n-20db,brmg-22,synthetic,1907.0,872.0,left,right,150,5026.699999999255,101.89999999850988,4924.800000000745,0.0,5026.699999999255,2.027174886078839,1,29.840650924069916,29.64171325124278,100.0,118.0,232.5,523.0,636.5,1384.0,232.0,1789.0,637.0
P15,A,new,73,04 segundos brrs-18-gt F-n-20db,brrs-18,natural,1907.0,872.0,right,left,146,4836.5,4388.0,448.5,0.0,4836.5,90.72676522278508,5,30.187118784244806,29.980357696681484,100.0,1384.0,232.5,1789.0,636.5,118.0,232.0,523.0,637.0
P15,A,new,103,05 segundos brsp-28-gt F-n-20db,brsp-28,natural,1907.0,872.0,left,right,170,5622.199999999255,4254.699999999255,1367.5,0.0,5622.199999999255,75.67678133114828,4,30.237273665117307,30.059407349440146,100.0,118.0,232.5,523.0,636.5,1384.0,232.0,1789.0,637.0
P16,B,new,26,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,432.0,813.0,left,right,58,4165.400000035763,3699.899999976158,465.50000005960464,0.0,4165.400000035763,88.82460267787948,5,13.924232966702366,13.684159984517843,100.0,8.0,338.4937438964844,141.3249969482422,471.4937438964844,290.6625061035156,338.32501220703125,424.00001525878906,471.6625213623047
